TIMESTAMP,ACCOUNT_ID,CONSUMPTION,UNITS
2014-12-01 00:00:00-08,54f962a1-bd97-593d-b502-2079c72d922b,189.0,CF
2014-12-01 00:00:00-08,f21b6cf3-af2e-7790-56d1-a66176c3ddad,504.0,CF
2014-12-01 00:00:00-08,19b7abd7-62e9-a02e-245e-560262278c6c,276.0,CF
2014-12-01 00:00:00-08,45cf045a-b61e-aaf9-f6b1-f896794c8a84,1068.0,CF
2014-12-01 00:00:00-08,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,149.0,CF
2014-12-01 00:00:00-08,079b6bbd-e1c5-6901-6ba2-b865ffc8ef18,1282.0,CF
2014-12-01 00:00:00-08,9f9c8098-2073-e559-a9e4-71b6dc96d920,217.0,CF
2014-12-01 00:00:00-08,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,1528.0,CF
2014-12-01 00:00:00-08,9b6a026f-ddeb-81be-5777-39a41823d602,207.0,CF
2014-12-01 00:00:00-08,9e8007f6-0798-9125-9361-019677794383,137.0,CF
2014-12-01 00:00:00-08,5e8d49f8-2e2b-7117-b230-eb85805cd986,440.0,CF
2014-12-01 00:00:00-08,909ba632-9e36-bcb1-4920-f82ffe295326,231.0,CF
2014-12-01 00:00:00-08,707f7886-a789-866e-d143-9659a90cbe33,77.0,CF
2015-01-01 00:00:00-08,079b6bbd-e1c5-6901-6ba2-b865ffc8ef18,680.0,CF
2015-01-01 00:00:00-08,909ba632-9e36-bcb1-4920-f82ffe295326,576.0,CF
2015-01-01 00:00:00-08,5e8d49f8-2e2b-7117-b230-eb85805cd986,287.0,CF
2015-01-01 00:00:00-08,45cf045a-b61e-aaf9-f6b1-f896794c8a84,836.0,CF
2015-01-01 00:00:00-08,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,246.0,CF
2015-01-01 00:00:00-08,707f7886-a789-866e-d143-9659a90cbe33,129.0,CF
2015-01-01 00:00:00-08,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,1117.0,CF
2015-01-01 00:00:00-08,9f9c8098-2073-e559-a9e4-71b6dc96d920,567.0,CF
2015-01-01 00:00:00-08,9e8007f6-0798-9125-9361-019677794383,256.0,CF
